airport_key,airport_code,airport_name,airport_type,municipality,country_key
7767,RDM,Roberts Field,closed,Thornville,230
7768,GVT,Majors Airport,closed,Bakersfield,230
7769,YXQ,Beaver Creek Airport,closed,Concord,230
7770,GRJ,George Airport,closed,Hershey,230
7771,DNB,Dunbar Airport,closed,Dunbar,230
7772,HKS,Hawkins Field,closed,Cooperstown,230
7773,QRR,Warren Airport,closed,Somonauk,230
7774,ROD,Robertson Airport,closed,McCrory,230
7775,MXG,Marlboro Airport,closed,Marlboro,230
7776,BSZ,Bartletts Airport,closed,Egegik,230
7777,TGE,Sharpe Field,closed,Tuskegee,230
7778,EHT,Rentschler Heliport,closed,East Hartford,230
7779,MDY,Henderson Field,closed,Minneola,230
7780,FMC,Five Mile Airport,closed,Five Mile,230
7781,HAX,Hatbox Field,closed,Muskogee,230
7782,HAY,Haycock Airport,closed,Haycock,230
7783,HNE,Tahneta Pass Airport,closed,Tahneta Pass Lodge,230
7784,LOU,Bowman Field,closed,Chester,230
7785,ZST,Stewart Airport,closed,Elizabeth,230
7786,MPN,Mount Pleasant Airport,closed,Mount Pleasant,230
7787,QWG,Wilgrove Air Park,closed,Charlotte,230
7788,AIY,Atlantic City Municipal Bader Field,closed,Atlantic City,230
7789,ISN,Sloulin Field International Airport,closed,Williston,230
7790,ESP,Stroudsburg Pocono Airport,closed,East Stroudsburg,230
7791,RZZ,Halifax County Airport,closed,Roanoke Rapids,230
7792,VSK,Vista Field,closed,Kennewick,230
7793,SKY,Griffing Sandusky Airport,closed,Sandusky,230
7794,MXC,Monticello Airport,closed,Monticello,230
7795,WSD,Condron Army Air Field,closed,White Sands,230
7796,AXN,Chandler Field,closed,Randall,230
7797,SLG,Smith Field,closed,Butte,230
7798,MPE,Griswold Airport,closed,Madison,230
7799,YOE,Donnelly Airport,closed,Wales Center,230
7800,NRC,NASA Crows Landing Airport,closed,Crows Landing,230
7801,LVM,Mission Field,closed,Hallsville,230
7802,DWN,Downtown Airpark,closed,Oklahoma City,230
7803,ROD,Robertson Airport,closed,Hanover,230
7804,SLG,Smith Field,closed,Mc Dowell,230
7805,LEN,Leon Airport,closed,Leon,230
7806,CGX,Chicago Meigs Airport,closed,Chicago,230
7807,WMO,White Mountain Airport,closed,North Conway,230
7808,NGZ,Alameda Naval Air Station,closed,Alameda,230
7809,LHC,Arlington Municipal Airport,closed,Arlington,230
7810,HOM,Homer Airport,closed,Unknown,230
7811,SPX,Houston Gulf Airport,closed,Houston,230
7812,AAP,Andrau Airpark,closed,Houston,230
7813,GVW,Richards-Gebaur Air Force Base,closed,Belton,230
7814,MLK,Malta Airport,closed,Unknown,230
7815,MPZ,Mount Pleasant Municipal Airport,closed,Mount Pleasant,230
7816,PVZ,Casement Airport,closed,Plainesville,230
7817,FLU,Flushing Airport,closed,Queens,230
7818,BPA,Grumman Bethpage Airport,closed,Bethpage,230
7819,UIZ,Berz-Macomb Airport,closed,Unknown,230
7820,MXG,Marlboro Airport,closed,Marlboro,230
7821,DCR,Decatur HI-Way Airfield,closed,Decatur,230
7822,MDR,Medfra Airport,closed,Medfra,230
7823,LRO,Sharpe AAF,closed,Lathrop,230
7824,OBK,Sky Harbor Airport,closed,Northbrook,230
7825,AYZ,Zahn's Airport,closed,Amityville,230
7826,BCJ,Baca Grande Airfield,closed,Crestone,230
7827,DWF,Wright Field,closed,Dayton,230
7828,DPK,Deer Park Airport,closed,Deer Park,230
7829,GSW,Greater Southwest International Airport-Amon Carter Field,closed,Fort Worth,230
7830,REH,Rehoboth Airport,closed,Rehoboth Beach,230
7831,KCG,Chignik Fisheries Airport,closed,Chignik,230
7832,SKJ,Sitkinak Airport,closed,Sitkinak Island,230
7833,CVR,Hughes Airport,closed,Culver City,230
7834,BRG,Whitesburg Municipal Airport,closed,Whitesburg,230
7835,CLC,Clear Lake Metroport,closed,Clear Lake,230
7836,FSN,Haley Army Airfield,closed,Fort Sheridan,230
7837,FLE,Fort Lee Army Airfield,closed,Fort Lee,230
7838,IVH,Ivishak Airport,closed,Ivishak River,230
7839,JPB,Pan Am Building Heliport,closed,New York,230
7840,KYL,Port Largo Airport,small_airport,Key Largo,230
7841,PPF,Tri-City Airport,closed,San Bernardino,230
7842,LTH,Lathrop Wells Airport / Jackass Aeropark,closed,Amargosa Valley,230
7843,HKP,Kaanapali Airport,closed,Lahaina,230
7844,SFE,San Fernando Airport,closed,San Fernando,230
7845,SRF,Hamilton Field,closed,San Rafael,230
7846,SRU,Santa Cruz Sky Park,closed,Scotts Valley,230
7847,SSU,Greenbrier Airport,closed,White Sulphur Springs,230
7848,OIL,Splane Memorial Airport,closed,Oil City,230
7849,BZS,Buzzards Point Seaplane Base,closed,Washington,230
7850,FWL,Farewell Airport,small_airport,Farewell,230
7851,CRO,Corcoran Airport,small_airport,Corcoran,230
7852,HLM,Park Township Airport,small_airport,Holland,230
7853,MLK,Malta Airport,closed,Malta,230
7854,RZH,Quartz Hill Airport,closed,Lancaster,230
7855,SRF,Hamilton Field,closed,Big Spring,230
7856,BGK,Big Creek Airport,closed,Bokchito,230
7857,LVM,Mission Field,closed,Harrah,230
7858,CEM,Central Airport,closed,Compton,230
7859,THV,York Airport,small_airport,Willcox,230
7860,ELN,Bowers Field,closed,Gualala,230
7861,SSR,Sara Airport,closed,Sterling,230
7862,OBN,Oban Airport,closed,Lancaster,230
7863,SGU,St George Municipal Airport,closed,St George,230
7864,IPI,San Luis Airport,closed,San Luis,230
7865,LVM,Mission Field,closed,Arcadia,230
7866,YTH,Thompson Airport,closed,Murrieta,230
7867,MDY,Henderson Field,closed,Ojai,230
7868,RDM,Roberts Field,closed,Birmingham,230
7869,EKA,Murray Field,closed,Stratford,230
7870,ALF,Alta Airport,closed,Dinuba,230
7871,DWF,Wright Field,small_airport,Defuniak Springs,230
7872,TWE,Taylor Airport,closed,Taylor,230
7873,ELA,Eagle Lake Airport,closed,Susanville,230
7874,MER,Castle Airport,small_airport,Murphy,230
7875,HLL,Hillside Airport,closed,Hillside,230
7876,BGQ,Big Lake Airport,closed,Barnhart,230
7877,SLG,Smith Field,small_airport,Elko,230
7878,JAC,Jackson Hole Airport,small_airport,Globe,230
7879,YRL,Red Lake Airport,closed,Navajo,230
7880,YSP,Marathon Airport,closed,Marathon,230
7881,CEM,Central Airport,small_airport,Central,230
7882,SCG,Spring Creek Airport,small_airport,Coulterville,230
7883,UCE,Eunice Airport,closed,Eunice,230
7884,YTX,Telegraph Creek Airport,closed,Alva,230
7885,MTQ,Mitchell Airport,closed,Mitchell,230
7886,IPI,San Luis Airport,closed,San Luis,230
7887,SLM,Salamanca Airport,closed,Salamanca / Onë:dagö:h,230
7888,NSN,Nelson Airport,closed,Morris,230
7889,QRR,Warren Airport,small_airport,Somonauk,230
7890,WMO,White Mountain Airport,small_airport,Rocksprings,230
7891,DYA,Dysart Airport,closed,Glendale,230
7892,EPG,Browns Airport,closed,Eudora,230
7893,YTF,Alma Airport,small_airport,Alva,230
7894,APV,Apple Valley Airport,small_airport,Yakima,230
7895,SDP,Sand Point Airport,small_airport,Hereford,230
7896,CBG,Cambridge Airport,closed,Cambridge,230
7897,YMA,Mayo Airport,small_airport,Landers,230
7898,QRR,Warren Airport,small_airport,Landers,230
7899,DUQ,Duncan Airport,small_airport,Vale,230
7900,MPE,Griswold Airport,small_airport,Jay,230
7901,ARX,Asbury Park Neptune Air Terminal,closed,Asbury Park,230
7902,ESP,Birchwood-Pocono Airport,closed,East Stroudsburg,230
7903,YTH,Thompson Airport,small_airport,Paris,230
7904,FLY,Finley Airport,closed,Center,230
7905,YTH,Thompson Airport,small_airport,Annawan,230
7906,ZST,Stewart Airport,closed,Paris,230
7907,BOA,Boma Airport,small_airport,Fredericksburg,230
7908,CKD,Crooked Creek Airport,closed,Walnut Ridge,230
7909,EPG,Browns Airport,small_airport,Charleston,230
7910,PRX,Cox Field,small_airport,Flovilla,230
7911,LLE,Riverside Airport,closed,Plymouth,230
7912,DXD,Dixie Airport,closed,Bude,230
7913,HLT,Hamilton Airport,closed,Carlisle,230
7914,LNS,Lancaster Airport,closed,Lancaster,230
7915,BGQ,Big Lake Airport,closed,Sisters,230
7916,MTQ,Mitchell Airport,small_airport,Mitchell,230
7917,SUA,Witham Field,small_airport,Croswell,230
7918,NSN,Nelson Airport,small_airport,Easter Township,230
7919,JAC,Jackson Hole Airport,closed,Jordan Valley,230
7920,PCT,Princeton Airport,closed,Princeton,230
7921,PQS,Pilot Station Airport,small_airport,Pilot Station,230
7922,YYR,Goose Bay Airport,closed,Townsend,230
7923,CSN,Carson Airport,closed,Crawford,230
7924,NSN,Nelson Airport,closed,Haley,230
7925,FLY,Finley Airport,closed,Rosedale,230
7926,LSJ,Long Island Airport,small_airport,Long Island,230
7927,BGK,Big Creek Airport,closed,Wheatley,230
7928,TWE,Taylor Airport,closed,Hughes,230
7929,YYQ,Churchill Airport,small_airport,Bragg City,230
7930,TWE,Taylor Airport,closed,Faison,230
7931,DUQ,Duncan Airport,closed,Isabella,230
7932,TWE,Taylor Airport,closed,Round Lake Beach,230
7933,WWT,Newtok Airport,closed,Newtok,230
7934,PLB,Clinton County Airport,closed,Plattsburgh,230
7935,UCA,Oneida County Airport,closed,Oriskany,230
7936,YYQ,Churchill Airport,closed,Phillipsburg,230
7937,ZNE,Newman Airport,closed,Big Springs,230
7938,PMX,Metropolitan Airport,closed,Palmer,230
7939,SRF,Hamilton Field,closed,Derby,230
7940,YTH,Thompson Airport,closed,Selkirk,230
7941,MWP,Mountain Airport,closed,Perry,230
7942,CEK,Kurchatov Chelyabinsk International Airport,large_airport,Chelyabinsk,189
7943,MQF,Magnitogorsk International Airport,large_airport,Magnitogorsk,189
7944,SBT,Sabetta International Airport,medium_airport,Sabetta,189
7945,SLY,Salekhard Airport,medium_airport,Salekhard,189
7946,YMK,Mys Kamenny Airport,small_airport,Mys Kamennyi,189
7947,KKQ,Krasnoselkup Airport,small_airport,Krasnoselkup,189
7948,TQL,Tarko-Sale Airport,small_airport,Tarko-Sale,189
7949,UEN,Urengoy Airport,small_airport,Urengoy,189
7950,EZV,Berezovo Airport,medium_airport,Unknown,189
7951,HMA,Khanty Mansiysk Airport,medium_airport,Khanty-Mansiysk,189
7952,IRM,Igrim Airport,small_airport,Unknown,189
7953,NYA,Nyagan Airport,medium_airport,Nyagan,189
7954,EYK,Beloyarskiy Airport,medium_airport,Unknown,189
7955,OVS,Sovetskiy Airport,medium_airport,Sovetskiy,189
7956,URJ,Uray Airport,medium_airport,Uray,189
7957,IJK,Izhevsk Airport,medium_airport,Izhevsk,189
7958,KVX,Pobedilovo Airport,medium_airport,Kirov,189
7959,NYM,Nadym Airport,medium_airport,Nadym,189
7960,NUX,Novy Urengoy Airport,medium_airport,Novy Urengoy,189
7961,NJC,Nizhnevartovsk Airport,large_airport,Nizhnevartovsk,189
7962,PEE,Perm International Airport,large_airport,Perm,189
7963,KGP,Kogalym International Airport,medium_airport,Kogalym,189
7964,NFG,Nefteyugansk Airport,medium_airport,Nefteyugansk,189
7965,NOJ,Noyabrsk Airport,medium_airport,Noyabrsk,189
7966,SGC,Surgut International Airport,large_airport,Surgut,189
7967,SVX,Koltsovo Airport,large_airport,Yekaterinburg,189
7968,TOX,Tobolsk Airport,small_airport,Tobolsk,189
7969,TJM,Roshchino International Airport,large_airport,Tyumen,189
7970,KRO,Kurgan Airport,medium_airport,Kurgan,189
7971,BKN,Balkanabat Airport,small_airport,Balkanabat,219
7972,GMV,Monument Valley Airport,small_airport,Oljato-Monument Valley,230
7973,ASB,Ashgabat International Airport,large_airport,Ashgabat,219
7974,KEA,Kerki Airport,small_airport,Kerki,219
7975,KRW,Turkmenbashi International Airport,medium_airport,Turkmenbashi,219
7976,MYP,Mary International Airport,medium_airport,Mary,219
7977,TAZ,Daşoguz Airport,medium_airport,Daşoguz,219
7978,CRZ,Türkmenabat International Airport,large_airport,Türkmenabat,219
7979,DYU,Dushanbe International Airport,large_airport,Dushanbe,216
7980,TJU,Kulob Airport,medium_airport,Kulyab,216
7981,LBD,Khujand International Airport,large_airport,Khujand,216
7982,KQT,Qurghonteppa International Airport,medium_airport,Kurgan-Tyube,216
7983,NMA,Namangan International Airport,large_airport,Namangan,232
7984,AZN,Andijan International Airport,large_airport,Andijan,232
7985,FEG,Fergana International Airport,medium_airport,Fergana,232
7986,NCU,Nukus International Airport,large_airport,Nukus,232
7987,UGC,Urgench International Airport,large_airport,Urgench,232
7988,NVI,Navoi International Airport,large_airport,Navoi,232
7989,BHK,Bukhara International Airport,large_airport,Bukhara,232
7990,KSQ,Karshi Airport,small_airport,Karshi,232
7991,AFS,Sugraly Airport,small_airport,Zarafshan,232
7992,SKD,Samarkand International Airport,large_airport,Samarkand,232
7993,TMJ,Termez Airport,medium_airport,Termez,232
7994,TAS,Tashkent International Airport,large_airport,Tashkent,232
7995,OMN,Zomin Airport,medium_airport,Zaamin,232
7996,UTU,Ustupu Airport,small_airport,Ustupu,171
7997,KMW,Kostroma Sokerkino Airport,medium_airport,Kostroma,189
7998,KLF,Grabtsevo Airport,medium_airport,Kaluga,189
7999,IWA,Ivanovo South Airport,medium_airport,Ivanovo,189
8000,RYB,Staroselye Airport,medium_airport,Rybinsk,189
8001,BZK,Bryansk International Airport,medium_airport,Bryansk,189
8002,ZIA,Zhukovsky International Airport,large_airport,Moscow,189
8003,DME,Domodedovo International Airport,large_airport,Moscow,189
8004,IAR,Golden Ring Yaroslavl International Airport,large_airport,Tunoshna,189
8005,SVO,Sheremetyevo International Airport,large_airport,Moscow,189
8006,KLD,Migalovo Air Base,medium_airport,Tver,189
8007,OSF,Ostafyevo International Airport,closed,Moscow,189
8008,CKL,Chkalovskiy Air Base,medium_airport,Moscow,189
8009,EGO,Belgorod International Airport,medium_airport,Belgorod,189
8010,URS,Kursk East Airport,medium_airport,Kursk,189
8011,LPK,Lipetsk Airport,medium_airport,Lipetsk,189
8012,VOZ,Voronezh International Airport,large_airport,Voronezh,189
8013,TBW,Donskoye Airport,medium_airport,Tambov,189
8014,UUU,Manumu Airport,small_airport,Manumu,174
8015,VKO,Vnukovo International Airport,large_airport,Moscow,189
8016,UCT,Ukhta Airport,medium_airport,Ukhta,189
8017,INA,Inta Airport,medium_airport,Inta,189
8018,PEX,Pechora Airport,medium_airport,Pechora,189
8019,USK,Usinsk Airport,medium_airport,Usinsk,189
8020,VKT,Vorkuta Airport,medium_airport,Vorkuta,189
8021,UTS,Ust-Tsylma Airport,medium_airport,Ust-Tsylma,189
8022,SCW,Syktyvkar Airport,medium_airport,Syktyvkar,189
8023,GOJ,Nizhny Novgorod / Strigino International Airport,large_airport,Nizhny Novgorod,189
8024,UUA,Bugulma Airport,medium_airport,Bugulma,189
8025,KZN,Kazan International Airport,large_airport,Kazan,189
8026,NBC,Begishevo Airport,medium_airport,Nizhnekamsk,189
8027,JOK,Yoshkar-Ola Airport,medium_airport,Yoshkar-Ola,189
8028,CSY,Cheboksary Airport,medium_airport,Cheboksary,189
8029,ULV,Ulyanovsk Baratayevka Airport,large_airport,Ulyanovsk,189
8030,ULY,Ulyanovsk Vostochny Airport,medium_airport,Cherdakly,189
8031,REN,Orenburg Central Airport,medium_airport,Orenburg,189
8032,OSW,Orsk Airport,medium_airport,Orsk,189
8033,PEZ,Penza Airport,medium_airport,Penza,189
8034,SKX,Saransk International Airport,large_airport,Saransk,189
8035,BWO,Balakovo Airport,medium_airport,Balakovo,189
8036,BCX,Beloretsk Airport,small_airport,Beloretsk,189
8037,OKT,Oktyabrskiy Airport,small_airport,Kzyl-Yar,189
8038,UFA,Ufa International Airport,large_airport,Ufa,189
8039,KUF,Kurumoch International Airport,large_airport,Samara,189
8040,RCH,Rocha Airport,small_airport,Rocha,231
8041,LAM,Los Alamos Airport,small_airport,Aceguá,231
8042,UZM,Hope Bay Aerodrome,small_airport,Hope Bay,36
8043,UZR,Urzhar Airport,small_airport,Urzhar,123
8044,REW,"Rewa Airport, Chorhata, REWA",medium_airport,Rewa,103
8045,DIU,Diu Airport,small_airport,Diu,103
8046,AMD,Sardar Vallabh Patel International Airport,large_airport,Ahmedabad,103
8047,AKD,Akola Airport,medium_airport,Akola,103
8048,IXU,Aurangabad Airport,medium_airport,Aurangabad,103
8049,BOM,Chhatrapati Shivaji Maharaj International Airport,large_airport,Mumbai,103
8050,BHJ,Bhuj Airport,medium_airport,Bhuj,103
8051,IXG,Belagavi Airport,medium_airport,Belgaum,103
8052,BDQ,Vadodara International Airport,large_airport,Vadodara,103
8053,BHO,Raja Bhoj International Airport,large_airport,Bhopal,103
8054,BHU,Bhavnagar Airport,medium_airport,Bhavnagar,103
8055,NMB,Daman Airport,medium_airport,Daman,103
8056,GUX,Guna Airport,small_airport,Unknown,103
8057,HBX,Hubballi Airport,medium_airport,Hubballi,103
8058,IDR,Devi Ahilya Bai Holkar International Airport,large_airport,Indore,103
8059,JLR,Jabalpur Airport,medium_airport,Jabalpur,103
8060,JGA,Jamnagar Airport,medium_airport,Jamnagar,103
8061,IXY,Kandla Airport,medium_airport,Kandla,103
8062,HJR,Khajuraho Airport,medium_airport,Khajuraho,103
8063,KLH,Kolhapur Airport,medium_airport,Kolhapur,103
8064,IXK,Keshod Airport,medium_airport,Keshod,103
8065,LTU,Murod Kond Airport,medium_airport,Latur,103
8066,NDC,Nanded Airport,medium_airport,Nanded,103
8067,NAG,Dr. Babasaheb Ambedkar International Airport,large_airport,Nagpur,103
8068,ISK,Nashik International Airport,large_airport,Nashik,103
8069,PNQ,Pune International Airport,large_airport,Pune,103
8070,PBD,Porbandar Airport,medium_airport,Porbandar,103
8071,RTC,Ratnagiri Airport,medium_airport,Unknown,103
8072,RAJ,Rajkot Airport,medium_airport,Rajkot,103
8073,RPR,Swami Vivekananda Airport,medium_airport,Raipur,103
8074,SAG,Shirdi International Airport,large_airport,Kakadi,103
8075,SSE,Solapur Airport,medium_airport,Solapur,103
8076,STV,Surat International Airport,large_airport,Surat,103
8077,UDR,Maharana Pratap Airport,medium_airport,Udaipur,103
8078,CMB,Bandaranaike International Colombo Airport,large_airport,Colombo,128
8079,ACJ,Anuradhapura Airport,medium_airport,Anuradhapura,128
8080,BTC,Batticaloa International Airport,medium_airport,Batticaloa,128
8081,RML,Colombo Ratmalana International Airport,large_airport,Colombo,128
8082,ADP,Ampara Airport,medium_airport,Ampara,128
8083,HIM,Hingurakgoda Air Force Base,medium_airport,Polonnaruwa Town,128
8084,JAF,Jaffna International Airport,large_airport,Jaffna,128
8085,KCT,Koggala Airport,medium_airport,Galle,128
8086,KTY,Katukurunda Air Force Base,small_airport,Kalutara,128
8087,GIU,Sigiriya Air Force Base,small_airport,Sigiriya,128
8088,TRR,China Bay Airport,medium_airport,Trincomalee,128
8089,WRZ,Weerawila Airport,small_airport,Weerawila,128
8090,HRI,Mattala Rajapaksa International Airport,large_airport,Mattala,128
8091,BBM,Battambang Airport,medium_airport,Battambang,115
8092,KZC,Kampong Chhnang Airport,closed,Kampong Chhnang,115
8093,KKZ,Koh Kong Airport,small_airport,Krong Khemara Phoumin,115
8094,MWV,Mondulkiri Airport,small_airport,Sen Monorom,115
8095,PNH,Phnom Penh International Airport,large_airport,Phnom Penh (Pou Senchey),115
8096,RBE,Ratanakiri Airport,medium_airport,Ratanakiri,115
8097,TNX,Stung Treng Airport,heliport,Stung Treng,115
8098,KOS,Sihanouk International Airport,large_airport,Preah Sihanouk,115
8099,KZD,Krakor Airport,small_airport,Krakor,115
8100,LGY,Lagunillas Airport,closed,Lagunillas,235
8101,LAG,La Guaira Airport,closed,Ciudad Caribia,235
8102,SFX,Macagua Airport,small_airport,Ciudad Guayana,235
8103,SVV,San Salvador de Paul Airport,small_airport,San Salvador de Paul,235
8104,WOK,Wonken Airport,small_airport,Wonken,235
8105,ELX,El Tigre Airport,small_airport,El Tigre,235
8106,VCR,Carora Airport,closed,Carora,235
8107,IXV,Along Airport,medium_airport,Unknown,103
8108,IXA,Agartala - Maharaja Bir Bikram Airport,medium_airport,Agartala,103
8109,IXB,Bagdogra Airport,large_airport,Siliguri,103
8110,RGH,Balurghat Airport,small_airport,Balurghat,103
8111,SHL,Shillong Airport,medium_airport,Shillong,103
8112,VNS,Lal Bahadur Shastri International Airport,large_airport,Varanasi,103
8113,BBI,Biju Patnaik International Airport,large_airport,Bhubaneswar,103
